name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ukraine,2022-10-30,15.1,10.2,12.9,15.1,10.2,12.9,8.1,73.4,0,0,0,,0,0,46.1,19.8,295.9,1014.4,79.5,24.1,40.7,3.7,3,10,2022-10-30T06:44:58,2022-10-30T16:37:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-10-31,10.3,4.3,8,10.3,2.6,5.7,-0.1,58.9,0.1,100,4.17,rain,0,0,45,19.1,318.9,1018,26.7,24.1,97.5,8.4,4,10,2022-10-31T06:46:39,2022-10-31T16:35:39,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
ukraine,2022-11-01,10.5,1.7,5.6,10.5,-0.3,4.6,-0.5,65.6,0,0,0,,0,0,20.2,8.3,288.7,1022,35.4,24.1,82.9,7.3,3,10,2022-11-01T06:48:21,2022-11-01T16:33:54,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
ukraine,2022-11-02,12.4,3.4,7.7,12.4,3.4,7.2,2.7,71.1,0.1,100,4.17,rain,0,0,25.9,11.2,297,1016.4,53.7,24.1,73.8,6.5,3,10,2022-11-02T06:50:02,2022-11-02T16:32:11,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,remote
ukraine,2022-11-03,11.7,7.6,9.5,11.7,6.5,9.1,8.1,91,5.5,100,45.83,rain,0,0,34.9,14,303.9,1017,97.3,22.8,20.1,1.7,1,10,2022-11-03T06:51:44,2022-11-03T16:30:29,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
ukraine,2022-11-04,10.3,6.7,8.4,10.3,5.2,7.7,6.1,85.9,0,0,0,rain,0,0,27.7,11.9,289.4,1016.8,84.1,24.1,63.1,5.5,3,10,2022-11-04T06:53:26,2022-11-04T16:28:48,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-05,9.8,3.7,6.5,7.8,2.5,5,4.7,88.8,0,0,0,,0,0,31,13.3,108.6,1020.5,72.3,24.1,82,7.2,4,10,2022-11-05T06:55:08,2022-11-05T16:27:10,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-06,7.2,5.2,5.7,4.9,2.3,3.1,4,89,0.4,100,4.17,rain,0,0,29.9,13.3,145.8,1025,99.6,24.1,32.5,2.8,1,10,2022-11-06T06:56:50,2022-11-06T16:25:33,0.43,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
ukraine,2022-11-07,7.4,3.9,5.8,5.3,1.9,3.7,3.6,86.1,0.1,100,4.17,rain,0,0,26.6,11.5,167,1023.5,83.7,24.1,19.3,1.7,1,10,2022-11-07T06:58:31,2022-11-07T16:23:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
ukraine,2022-11-08,10.7,3.6,6.7,10.7,1.2,5.7,4.3,84.7,0.2,100,8.33,rain,0,0,25.6,10.1,229.5,1021.3,78.2,24.1,69.9,6,3,10,2022-11-08T07:00:13,2022-11-08T16:22:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
ukraine,2022-11-09,11,2.7,6.2,11,2.7,5.6,4.3,87.7,0,0,0,,0,0,24.8,10.8,190,1024,21.8,24.1,75.6,6.5,3,10,2022-11-09T07:01:54,2022-11-09T16:20:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-10,9.3,4.1,6.8,7.3,1.7,4.9,4.8,87.3,0.2,100,8.33,rain,0,0,36.7,15.1,203.6,1024.1,87.6,24.1,66.7,5.7,3,10,2022-11-10T07:03:35,2022-11-10T16:19:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
ukraine,2022-11-11,11.1,6.1,8.6,11.1,5.3,7.6,6.8,88.9,1,100,20.83,rain,0,0,29.5,12.2,287.6,1028.1,73.2,23.6,50.8,4.4,3,10,2022-11-11T07:05:16,2022-11-11T16:17:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
ukraine,2022-11-12,11.8,6.1,8.8,11.8,4.2,7.8,6.2,83.9,0,0,0,,0,0,45.4,20.9,266.2,1029.3,85.1,24.1,66.5,5.8,3,10,2022-11-12T07:06:57,2022-11-12T16:16:31,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-13,13.4,8.4,9.9,13.4,6.4,8.6,7.4,84.5,0,0,0,,0,0,37.8,15.8,308.9,1027.8,88.6,24.1,71.8,6.3,3,10,2022-11-13T07:08:37,2022-11-13T16:15:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-14,7.8,3.4,5.3,6.8,2.1,4.3,3.1,86.6,0,0,0,,0,0,23.4,8.6,348.1,1028.6,52.7,24.1,70.8,6.3,3,10,2022-11-14T07:10:17,2022-11-14T16:13:47,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-15,5.6,2.5,4,3.9,-0.3,2.1,1.7,84.7,0,0,0,,0,0,35.3,15.5,208.6,1020.3,98.1,24.1,64,5.6,3,10,2022-11-15T07:11:56,2022-11-15T16:12:28,0.72,Overcast,Cloudy skies throughout the day.,cloudy,remote
ukraine,2022-11-16,5.9,1.8,4.5,5.7,-2,2.7,3.1,90.2,4.6,100,50,"rain,snow",0,0,30.2,13.7,15.3,1008.3,99.3,13.5,4.5,0.4,0,10,2022-11-16T07:13:35,2022-11-16T16:11:11,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
ukraine,2022-11-17,1.5,-2.8,-0.7,-2.2,-7.1,-4.9,-2.2,89.6,3.9,100,45.83,"rain,snow",0.8,0.3,32.8,14.4,35.6,1006.5,99.8,15.3,35.9,3.3,2,10,2022-11-17T07:15:13,2022-11-17T16:09:57,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-11-18,-1.6,-3.3,-2.5,-1.7,-6.8,-4.9,-5,83.1,1.2,100,33.33,"rain,snow",0.7,0.1,28.4,12.2,77.2,1008,99.5,21.1,65.5,5.7,3,10,2022-11-18T07:16:50,2022-11-18T16:08:45,0.82,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,remote
ukraine,2022-11-19,0.5,-2.7,-0.7,-2,-6.5,-4.8,-2,90.6,13.4,100,37.5,snow,10.3,3.7,40,18.4,343,1009.6,95.7,10.8,23.2,2,1,10,2022-11-19T07:18:27,2022-11-19T16:07:35,0.85,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,remote
ukraine,2022-11-20,-1.5,-4,-2.4,-3.1,-6.5,-5,-4.1,87.9,1.6,100,29.17,snow,2.1,4,32,14.4,92.8,1019,97,12.1,26.9,2.4,1,10,2022-11-20T07:20:03,2022-11-20T16:06:28,0.89,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,remote
ukraine,2022-11-21,-0.2,-1.5,-0.7,-1,-4.8,-3.1,-1.7,92.8,7.7,100,37.5,"rain,snow",5.4,4.2,30.2,13,38.8,1009.7,100,8.6,12,1.1,1,10,2022-11-21T07:21:38,2022-11-21T16:05:24,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,remote
ukraine,2022-11-22,0.3,-1.7,-0.7,-3.2,-6.7,-4.8,-2.8,85.8,0.3,100,12.5,"rain,snow",0.1,3.8,38.2,16.6,283.3,1007.8,98.3,17.3,55.8,4.9,3,10,2022-11-22T07:23:12,2022-11-22T16:04:22,0.95,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,remote
ukraine,2022-11-23,0.1,-2.8,-1,0.1,-4.8,-2.9,-3.4,84.1,0,0,0,,0,4.7,26.3,11.5,251.1,1013.5,88.2,19.3,50,4.3,3,10,2022-11-23T07:24:45,2022-11-23T16:03:22,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-11-24,1,-1.3,0.1,1,-5.1,-2.2,-0.6,94.8,7.1,100,45.83,"rain,freezingrain,snow",1.9,4.9,33.8,14.4,82.7,1011,100,8.4,3.7,0.2,0,10,2022-11-24T07:26:17,2022-11-24T16:02:26,0,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-11-25,1.2,0.7,0.8,0.8,-2.1,-1.2,0.6,98.2,2,100,45.83,"rain,snow",0,4.1,21.2,9,347.8,1015.8,100,2,10.4,0.8,1,10,2022-11-25T07:27:48,2022-11-25T16:01:32,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,remote
ukraine,2022-11-26,1.9,0.5,0.9,-0.9,-2.4,-1.8,0,93.9,3.5,100,66.67,"rain,snow",0.5,3.9,26.6,10.8,325.8,1022.5,98.4,0.2,2.4,0,0,10,2022-11-26T07:29:18,2022-11-26T16:00:40,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-11-27,0.9,0.1,0.5,0.2,-2.6,-2.1,-0.4,93.7,2.5,100,58.33,"rain,snow",1.3,4.1,24.5,10.4,321.4,1027.5,98.8,1.7,19.3,1.7,1,10,2022-11-27T07:30:46,2022-11-27T15:59:52,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-11-28,0.8,0.1,0.3,0.4,-2.4,-0.6,-0.6,93.7,0.7,100,20.83,"rain,snow",0,4.1,18.4,8.3,52.8,1029.3,99.8,13.7,28.6,2.5,1,10,2022-11-28T07:32:13,2022-11-28T15:59:06,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
ukraine,2022-11-29,0.8,-1.1,-0.1,-2.4,-4.4,-3.6,-1,93.5,4.1,100,70.83,"rain,snow",2.7,4.4,28.8,12.6,96.4,1030.7,100,12.2,17.8,1.5,1,10,2022-11-29T07:33:38,2022-11-29T15:58:24,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-11-30,-1.2,-3.6,-2.4,-4.4,-6.3,-5.7,-4.8,83.8,6,100,33.33,snow,4.3,9.8,25.6,10.8,76,1031.3,92,16.7,35.7,3.1,2,10,2022-11-30T07:35:02,2022-11-30T15:57:44,0.25,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,remote
ukraine,2022-12-01,-1.5,-5.4,-3.4,-1.8,-7,-4.8,-7.3,74.6,0,0,0,,0,9.1,23,10.1,67.6,1031.8,61,24.1,45.3,3.9,2,10,2022-12-01T07:36:24,2022-12-01T15:57:07,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-02,-1.3,-3.5,-2.4,-3.5,-6.2,-5,-7.5,68,0,0,0,,0,8.2,23.4,9.4,74.5,1030.4,96.5,24.1,35.4,3,2,10,2022-12-02T07:37:44,2022-12-02T15:56:33,0.3,Overcast,Cloudy skies throughout the day.,cloudy,remote
ukraine,2022-12-03,-1.8,-3.8,-2.6,-4.6,-8.4,-6.6,-6.3,75.3,0,0,0,,0,7.4,33.8,14,105.1,1034.3,97.1,24.1,44.6,3.9,2,10,2022-12-03T07:39:03,2022-12-03T15:56:03,0.33,Overcast,Cloudy skies throughout the day.,cloudy,remote
ukraine,2022-12-04,-4.2,-7.2,-5.8,-8.7,-11.7,-10.5,-9.7,74.3,0,0,0,,0,7.1,40,14,110.8,1039.1,52.3,24.1,52.1,4.5,3,10,2022-12-04T07:40:19,2022-12-04T15:55:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-05,-6.1,-8.7,-7.4,-10.8,-13.7,-12.2,-10.9,76.4,0,0,0,,0,7,36.4,14.4,121.1,1036.5,68,24.1,38.7,3.3,2,10,2022-12-05T07:41:34,2022-12-05T15:55:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-06,-4.4,-8.2,-6.4,-8.6,-13.1,-10.9,-9.1,81.5,0,0,0,,0,6.9,39.2,15.8,142.7,1028.3,55.3,24.1,52.2,4.5,3,10,2022-12-06T07:42:47,2022-12-06T15:54:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-07,-1.1,-4.4,-2.9,-3.2,-9.4,-7.2,-4.4,89.6,3.9,100,58.33,"rain,snow",4.8,9,39.2,15.8,141.2,1017.5,99.3,6.3,20,1.7,1,10,2022-12-07T07:43:57,2022-12-07T15:54:31,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-12-08,0.1,-1.1,-0.6,-0.4,-4.1,-3.1,-0.9,98.3,0,0,0,,0,9.6,21.2,9.4,181.6,1017.9,99.8,18.7,48,4.2,2,10,2022-12-08T07:45:05,2022-12-08T15:54:16,0.5,Overcast,Cloudy skies throughout the day.,cloudy,remote
ukraine,2022-12-09,0.7,-1.2,-0.2,0.7,-4,-0.9,-0.6,97.3,0.1,100,4.17,"rain,snow",0,8.3,20.5,9,146.4,1015.6,99.2,8.3,10.1,0.9,1,10,2022-12-09T07:46:11,2022-12-09T15:54:04,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,remote
ukraine,2022-12-10,3.5,0.7,2,3.5,-3.4,0.1,2,99.4,1.8,100,12.5,rain,0,6.8,34.2,15.1,158.8,1007.6,100,7.2,4,0.4,0,10,2022-12-10T07:47:15,2022-12-10T15:53:56,0.57,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
ukraine,2022-12-11,9.8,2.3,5.5,8.5,1.3,3.8,5.3,98,10.1,100,33.33,rain,0,4.5,36.7,15.8,134.8,998.8,100,7.4,3.3,0.3,0,10,2022-12-11T07:48:16,2022-12-11T15:53:50,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
ukraine,2022-12-12,4.2,-1.2,0.1,1.2,-4.9,-3.2,-2.1,84.8,4.8,100,25,"rain,freezingrain,snow",1.8,3.5,34.6,15.5,261.7,1002.4,98,18.6,34.8,3.1,2,10,2022-12-12T07:49:15,2022-12-12T15:53:48,0.64,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,remote
ukraine,2022-12-13,-0.6,-2.6,-1.6,-0.8,-7.2,-3.7,-3.3,88.4,0.9,100,20.83,"rain,snow",0.5,4.1,37.8,15.8,277.9,1009.4,88.1,19.7,26.5,2.4,1,10,2022-12-13T07:50:11,2022-12-13T15:53:50,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,remote
ukraine,2022-12-14,-2.1,-4.8,-3.7,-4.5,-9.2,-7.6,-7.5,75.2,0.1,100,4.17,snow,0.1,4.2,37.8,16.2,262,1017.1,81.1,24,43.7,3.8,2,10,2022-12-14T07:51:04,2022-12-14T15:53:54,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,remote
ukraine,2022-12-15,0.9,-4,-1.5,-1.1,-10.3,-6.2,-2.7,91.3,5.3,100,58.33,"rain,snow",3.8,6.7,51.5,23.4,154.4,1014.8,97,9.9,4.7,0.3,0,10,2022-12-15T07:51:55,2022-12-15T15:54:02,0.74,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,remote
ukraine,2022-12-16,1.3,-2.2,-0.1,-0.6,-3.6,-2.5,-1.2,92.7,6.4,100,29.17,"rain,snow",0,7,36,15.1,129.6,1017.3,92.4,12.7,10.4,0.9,1,10,2022-12-16T07:52:43,2022-12-16T15:54:13,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
ukraine,2022-12-17,2.2,0.1,1.6,2.2,-5.1,0.3,1.3,98,8.7,100,25,"rain,snow",0,5.3,43.9,19.8,293.2,1012.8,99.8,1.1,4.6,0.4,0,10,2022-12-17T07:53:28,2022-12-17T15:54:27,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
ukraine,2022-12-18,-0.4,-6.1,-3.6,-6,-12.1,-9.8,-6.4,81.4,0.1,100,4.17,snow,0,4.5,55.4,21.6,300.1,1027.3,94.1,15.5,31.6,2.7,2,10,2022-12-18T07:54:10,2022-12-18T15:54:45,0.84,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,remote
ukraine,2022-12-19,-4.7,-8.6,-6.8,-8.4,-14.5,-11.3,-9.3,82.7,0,0,0,,0,4.6,35.6,15.8,302.2,1041.3,57.7,23.8,47.1,4.1,2,10,2022-12-19T07:54:49,2022-12-19T15:55:05,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-20,-0.5,-7.5,-3.9,-4.5,-12.1,-8.8,-7.9,74.2,0.8,100,12.5,"rain,snow",0.7,4.6,41.4,18.4,209,1031.1,92.9,18.1,19.2,1.6,1,10,2022-12-20T07:55:26,2022-12-20T15:55:29,0.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,remote
ukraine,2022-12-21,2.2,-0.6,0.7,0.4,-4.4,-1.6,-2.8,77.2,0,0,0,,0,4.4,25.9,11.2,228.3,1020,86,24.1,35.6,3.3,2,10,2022-12-21T07:55:59,2022-12-21T15:55:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-12-22,2.8,0.8,1.5,1,-1.2,-0.5,-1.4,81.1,0.5,100,12.5,"rain,snow",0,3.9,16.2,7.6,217.8,1015,96.5,24.1,25.2,2.3,2,10,2022-12-22T07:56:29,2022-12-22T15:56:27,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
ukraine,2022-12-23,2.6,0.3,1.4,1.6,-2.8,-0.9,-0.4,87.8,0.4,100,4.17,"rain,snow",0,3.5,21.2,9.7,205.1,1011.5,87.3,24.1,13.4,1.3,1,10,2022-12-23T07:56:56,2022-12-23T15:57:00,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,remote
ukraine,2022-12-24,4,2,2.7,3.8,0.3,1.7,1.1,88.7,1.7,100,20.83,rain,0,2.9,16.9,7.6,211.8,1011.3,97.1,24.1,12.4,1,1,10,2022-12-24T07:57:20,2022-12-24T15:57:37,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
ukraine,2022-12-25,2.2,0.3,1.4,2.2,-2.4,-0.7,1,97,2.1,100,45.83,"rain,snow",0.1,2.6,20.5,9.4,12.2,1020.1,98.7,5.3,1.6,0,0,10,2022-12-25T07:57:41,2022-12-25T15:58:16,0.07,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,remote
ukraine,2022-12-26,0.1,-1.3,-0.5,-0.3,-4.8,-2.4,-1.6,92.3,1,100,4.17,snow,0.7,2.6,32.4,13.3,127.8,1025,99,19,34.6,3,2,10,2022-12-26T07:57:59,2022-12-26T15:58:59,0.1,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"remote,33345099999"
ukraine,2022-12-27,5.7,-0.2,2.4,3.5,-4.7,-0.7,1.3,92.1,2,100,4.17,"rain,snow",0.2,2.2,51.8,22,253.5,1015.1,97.2,14.5,19.1,1.7,1,10,2022-12-27T07:58:13,2022-12-27T15:59:45,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"remote,33345099999"
ukraine,2022-12-28,3.2,0.9,1.9,2.4,-3.4,-1.5,-1.2,80.3,0,0,0,snow,0,1.5,45,18,282.4,1022.1,74.2,22.2,29.4,2.6,2,10,2022-12-28T07:58:25,2022-12-28T16:00:33,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2022-12-29,3.3,0.4,1.6,0.6,-3.6,-1.7,-2.4,75,0,0,0,,0,1.4,28.8,13,216.5,1020.9,83.3,22.7,23.7,2.1,1,10,2022-12-29T07:58:33,2022-12-29T16:01:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2022-12-30,6.4,0.9,3.6,4.9,-1.1,1.7,-0.2,76.1,0,0,0,,0,1.2,24.1,10.8,238.5,1018.8,79,22.7,14.3,1.2,1,10,2022-12-30T07:58:38,2022-12-30T16:02:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2022-12-31,6.9,0.1,3.6,5.5,-2.4,1.5,1.6,86.9,0,0,0,,0,1,25.2,14.4,229.9,1023.3,60.9,20.9,34.4,3,2,10,2022-12-31T07:58:39,2022-12-31T16:03:15,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2023-01-01,13.4,5.9,10.1,13.4,3.2,9,5.8,74.9,0,0,0,,0,0.2,40,18,248.1,1020.2,71.8,22.7,33.7,3,2,10,2023-01-01T07:58:38,2023-01-01T16:04:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2023-01-02,12.2,5.1,8.6,12.2,5.1,7.6,5.7,82.2,0,0,0,,0,0,35.3,16.2,257.4,1023.9,54.7,22.3,42.3,3.6,2,10,2023-01-02T07:58:33,2023-01-02T16:05:17,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2023-01-03,9.9,3.9,7.3,7.8,2.5,5.3,4.2,81,0,0,0,,0,0,42.8,18.7,282.3,1020,65.4,21.9,41.5,3.6,2,10,2023-01-03T07:58:25,2023-01-03T16:06:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2023-01-04,4.3,0.2,2.5,2.2,-2.7,-0.2,-1.4,75.8,0,0,0,,0,0,36.7,15.8,284.8,1023.1,55.4,22,14.9,1.3,1,10,2023-01-04T07:58:14,2023-01-04T16:07:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
ukraine,2023-01-05,6.7,-0.3,3.8,4.5,-3.8,0.4,1.8,86.7,5,100,8.33,"rain,snow",0.4,0.1,41.4,18.7,236.6,1005.9,99.3,17.3,1.8,0,0,10,2023-01-05T07:57:59,2023-01-05T16:08:38,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"remote,33345099999"
ukraine,2023-01-06,6.1,-6.8,-0.6,2.9,-11.7,-5.1,-2.9,84.3,2.3,100,8.33,"rain,snow",0,0,40.3,21.6,336.8,1014.4,97.8,18.7,16.1,1.5,1,10,2023-01-06T07:57:42,2023-01-06T16:09:49,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"remote,33345099999"
ukraine,2023-01-07,-7.3,-9.8,-8.5,-7.6,-14.5,-11.5,-12,75.8,0.3,100,4.17,snow,0.1,0.1,23.4,9.4,91.1,1028.6,89.9,23.1,37.2,3.1,2,10,2023-01-07T07:57:21,2023-01-07T16:11:03,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"remote,33345099999"
ukraine,2023-01-08,-5.4,-9.7,-7.9,-8.8,-16,-13.3,-10.7,80.3,0.1,100,4.17,snow,0,3.4,33.1,14.4,135.7,1030.4,78.5,22.9,52.5,4.4,3,10,2023-01-08T07:56:57,2023-01-08T16:12:20,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"remote,33345099999"
ukraine,2023-01-09,-1.3,-7.8,-4.7,-5.7,-14,-10.5,-7.2,82.9,0.8,100,8.33,"rain,snow",2,1.5,52.6,20.9,144.2,1023.7,99.8,14.6,6.8,0.6,0,10,2023-01-09T07:56:30,2023-01-09T16:13:38,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"remote,33345099999"
ukraine,2023-01-10,-2.3,-6.4,-4.2,-6.3,-11.2,-9.8,-8.8,70.5,0,0,0,snow,1,1.3,45.4,19.4,128.5,1024.8,97.2,20.2,38,3.3,2,10,2023-01-10T07:56:00,2023-01-10T16:14:58,0.62,Overcast,Cloudy skies throughout the day.,snow,"remote,33345099999"
ukraine,2023-01-11,-5.9,-8.8,-7.3,-11.1,-14.1,-12.9,-10.7,76.4,7,100,4.17,snow,1.4,2.3,43.2,17.3,133.5,1029.7,71,20.9,50.8,4.4,3,10,2023-01-11T07:55:27,2023-01-11T16:16:20,0.65,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"remote,33345099999"
ukraine,2023-01-12,-4.2,-8.9,-6.3,-8.1,-12.9,-10.6,-8.1,87,0.1,100,4.17,snow,0,2,31.3,12.6,146.6,1026.4,82.1,17.1,53.1,4.6,3,10,2023-01-12T07:54:51,2023-01-12T16:17:44,0.68,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"remote,33345099999"
ukraine,2023-01-13,-2,-6.5,-4,-2.3,-10.2,-6.5,-5.3,87.9,0,0,0,,0,2.1,28.4,11.2,155.8,1023.1,95.2,18.1,50.1,4.3,3,10,2023-01-13T07:54:12,2023-01-13T16:19:10,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"remote,33345099999"
ukraine,2023-01-14,-0.3,-4.3,-2.2,-0.3,-8.1,-3.1,-2.7,91.2,0,0,0,,0,2.5,22,10.8,173,1022.8,97.5,16.7,41.9,3.6,2,10,2023-01-14T07:53:30,2023-01-14T16:20:37,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"remote,33345099999"
ukraine,2023-01-15,-0.1,-2.1,-1.3,-0.1,-6.9,-2.2,-1.3,95.1,0.6,100,4.17,snow,0,2.3,33.8,19.1,161.1,1020,87.4,18.1,23.3,2,1,10,2023-01-15T07:52:46,2023-01-15T16:22:06,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"remote,33345099999"
ukraine,2023-01-16,2.6,-1.4,-0.2,0.9,-4,-0.5,0,93.6,0.5,100,8.33,"rain,snow",0,2,32.2,21.6,164.4,1012.2,100,18.4,8.6,0.7,0,10,2023-01-16T07:51:58,2023-01-16T16:23:36,0.82,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"remote,33345099999"
ukraine,2023-01-17,6.4,0.8,3.4,4.9,-1.1,1.3,3,94.2,0.7,100,4.17,rain,0.2,1,41.8,27,148.3,1004,97.7,18.4,4.2,0.5,0,10,2023-01-17T07:51:08,2023-01-17T16:25:08,0.85,"Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"remote,33345099999"
ukraine,2023-01-18,10.2,4.4,7.5,10.2,1.9,5.2,6.6,94.3,0.4,100,8.33,rain,0,0,46.4,20.9,157.6,1002.6,96.1,19.7,7.3,0.6,0,10,2023-01-18T07:50:14,2023-01-18T16:26:41,0.88,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,33345099999"
